Amount,Amount Paid To,Label,ToD,Date,Month,Year,Time,Mode,Notes
₹78.00,TS 32 T 3041,Commute,Afternoon,17/12/2024,December,2024,2:20 pm,CC,"Paid ₹78.00 to TS 32 T 3041 using Bank Account 652868XXXXXXXX02 Dec 17, 2024, 2:20:35 PM GMT+05:30"
₹69.00,,,Afternoon,17/12/2024,December,2024,1:55 pm,Debit,"Paid ₹69.00 using Bank Account XXXXXX7517 Dec 17, 2024, 1:55:13 PM GMT+05:30"
₹151.00,SWIGGY INSTAMART,Grocery,Afternoon,17/12/2024,December,2024,1:49 pm,CC,"Paid ₹151.00 to SWIGGY INSTAMART using Bank Account 652868XXXXXXXX02 Dec 17, 2024, 1:49:05 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,17/12/2024,December,2024,12:31 pm,Debit,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account XXXXXX7517 Dec 17, 2024, 12:31:07 PM GMT+05:30"
₹30.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,16/12/2024,December,2024,1:54 pm,CC,"Paid ₹30.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Dec 16, 2024, 1:54:26 PM GMT+05:30"
₹500.00,Amazon Pay Gift Card,,Night,16/12/2024,December,2024,1:12 am,Debit,"Paid ₹500.00 to Amazon Pay Gift Card using Bank Account XXXXXX7517 Dec 16, 2024, 1:12:28 AM GMT+05:30"
₹118.00,Amazon India,,Night,14/12/2024,December,2024,7:33 pm,CC,"Paid ₹118.00 to Amazon India using Bank Account 652868XXXXXXXX02 Dec 14, 2024, 7:33:57 PM GMT+05:30"
₹409.00,Swiggy,Food,Evening,14/12/2024,December,2024,5:41 pm,Debit,"Paid ₹409.00 to Swiggy using Bank Account XXXXXX7517 Dec 14, 2024, 5:41:25 PM GMT+05:30"
₹143.00,Swiggy,Food,Night,13/12/2024,December,2024,10:27 pm,CC,"Paid ₹143.00 to Swiggy using Bank Account 652868XXXXXXXX02 Dec 13, 2024, 10:27:07 PM GMT+05:30"
₹560.00,,,Night,13/12/2024,December,2024,9:05 pm,Debit,"Paid ₹560.00 using Bank Account XXXXXX7517 Dec 13, 2024, 9:05:23 PM GMT+05:30"
₹180.00,NANNAYYA,Food,Night,13/12/2024,December,2024,7:23 pm,CC,"Paid ₹180.00 to NANNAYYA using Bank Account 652868XXXXXXXX02 Dec 13, 2024, 7:23:12 PM GMT+05:30"
₹76.00,,,Night,13/12/2024,December,2024,7:17 pm,Debit,"Sent ₹76.00 using Bank Account XXXXXX7517 Dec 13, 2024, 7:17:53 PM GMT+05:30"
₹70.00,,,Evening,13/12/2024,December,2024,6:44 pm,Debit,"Paid ₹70.00 using Bank Account XXXXXX7517 Dec 13, 2024, 6:44:33 PM GMT+05:30"
₹180.03,Zepto,Grocery,Evening,13/12/2024,December,2024,5:41 pm,Debit,"Paid ₹180.03 to Zepto using Bank Account XXXXXX7517 Dec 13, 2024, 5:41:24 PM GMT+05:30"
₹189.00,,Received,Evening,13/12/2024,December,2024,5:30 pm,,"Received ₹189.00 Dec 13, 2024, 5:30:57 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Evening,13/12/2024,December,2024,4:18 pm,CC,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Dec 13, 2024, 4:18:27 PM GMT+05:30"
₹1.00,UBER INDIA SYSTEMS PRIVATE LIMITED,Commute,Morning,13/12/2024,December,2024,9:31 am,Debit,"Paid ₹1.00 to UBER INDIA SYSTEMS PRIVATE LIMITED using Bank Account XXXXXX7517 Dec 13, 2024, 9:31:35 AM GMT+05:30"
₹153.00,SWIGGY,Food,Night,12/12/2024,December,2024,9:05 pm,CC,"Paid ₹153.00 to SWIGGY using Bank Account 652868XXXXXXXX02 Dec 12, 2024, 9:05:31 PM GMT+05:30"
₹97.00,RAYUDU SATHI RAJU,,Evening,12/12/2024,December,2024,6:09 pm,CC,"Paid ₹97.00 to RAYUDU SATHI RAJU using Bank Account 652868XXXXXXXX02 Dec 12, 2024, 6:09:13 PM GMT+05:30"
₹30.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,12/12/2024,December,2024,1:59 pm,CC,"Paid ₹30.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Dec 12, 2024, 1:59:54 PM GMT+05:30"
₹75.00,BHUKKA PASHA,,Morning,12/12/2024,December,2024,10:32 am,CC,"Paid ₹75.00 to BHUKKA PASHA using Bank Account 652868XXXXXXXX02 Dec 12, 2024, 10:32:21 AM GMT+05:30"
₹175.00,Swiggy,Food,Night,11/12/2024,December,2024,8:42 pm,CC,"Paid ₹175.00 to Swiggy using Bank Account 652868XXXXXXXX02 Dec 11, 2024, 8:42:17 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,11/12/2024,December,2024,1:59 pm,CC,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Dec 11, 2024, 1:59:49 PM GMT+05:30"
₹156.00,Srinivas Tea Point,Food,Morning,11/12/2024,December,2024,10:14 am,CC,"Paid ₹156.00 to Srinivas Tea Point using Bank Account 652868XXXXXXXX02 Dec 11, 2024, 10:14:06 AM GMT+05:30"
₹240.00,,,Night,10/12/2024,December,2024,10:03 pm,Debit,"Paid ₹240.00 using Bank Account XXXXXX7517 Dec 10, 2024, 10:03:29 PM GMT+05:30"
₹92.00,,,Morning,10/12/2024,December,2024,10:17 am,Debit,"Sent ₹92.00 using Bank Account XXXXXX7517 Dec 10, 2024, 10:17:31 AM GMT+05:30"
₹510.84,Amazon Pay Groceries,Grocery,Night,09/12/2024,December,2024,8:27 pm,CC,"Paid ₹510.84 to Amazon Pay Groceries using Bank Account 652868XXXXXXXX02 Dec 9, 2024, 8:27:13 PM GMT+05:30"
₹178.00,Swiggy,Food,Night,09/12/2024,December,2024,7:39 pm,CC,"Paid ₹178.00 to Swiggy using Bank Account 652868XXXXXXXX02 Dec 9, 2024, 7:39:07 PM GMT+05:30"
₹18.00,Mr  ASHOK KUMAR  PER,Smoke,Evening,09/12/2024,December,2024,6:24 pm,CC,"Paid ₹18.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Dec 9, 2024, 6:24:05 PM GMT+05:30"
₹259.00,Swiggy,Food,Afternoon,08/12/2024,December,2024,1:25 pm,CC,"Paid ₹259.00 to Swiggy using Bank Account 652868XXXXXXXX02 Dec 8, 2024, 1:25:58 PM GMT+05:30"
₹194.00,Swiggy,Food,Morning,07/12/2024,December,2024,11:50 am,CC,"Paid ₹194.00 to Swiggy using Bank Account 652868XXXXXXXX02 Dec 7, 2024, 11:50:16 AM GMT+05:30"
₹220.00,Swiggy,Food,Night,06/12/2024,December,2024,7:20 pm,CC,"Paid ₹220.00 to Swiggy using Bank Account 652868XXXXXXXX02 Dec 6, 2024, 7:20:25 PM GMT+05:30"
₹60.00,RAJU SABHAVATH,,Morning,06/12/2024,December,2024,10:44 am,Debit,"Paid ₹60.00 to RAJU SABHAVATH using Bank Account XXXXXX7517 Dec 6, 2024, 10:44:33 AM GMT+05:30"
₹60.00,RAJU SABHAVATH,,Morning,06/12/2024,December,2024,10:44 am,CC,"Paid ₹60.00 to RAJU SABHAVATH using Bank Account 652868XXXXXXXX02 Dec 6, 2024, 10:44:09 AM GMT+05:30"
₹460.00,Amazon India,,Night,05/12/2024,December,2024,11:03 pm,CC,"Paid ₹460.00 to Amazon India using Bank Account 652868XXXXXXXX02 Dec 5, 2024, 11:03:35 PM GMT+05:30"
₹490.00,,,Night,04/12/2024,December,2024,9:43 pm,Debit,"Sent ₹490.00 using Bank Account XXXXXX7517 Dec 4, 2024, 9:43:07 PM GMT+05:30"
₹90.00,,,Night,04/12/2024,December,2024,7:42 pm,Debit,"Sent ₹90.00 using Bank Account XXXXXX7517 Dec 4, 2024, 7:42:00 PM GMT+05:30"
₹90.00,,Received,Night,04/12/2024,December,2024,7:41 pm,,"Received ₹90.00 Dec 4, 2024, 7:41:39 PM GMT+05:30"
₹180.00,NANNAYYA,Food,Night,04/12/2024,December,2024,7:41 pm,CC,"Paid ₹180.00 to NANNAYYA using Bank Account 652868XXXXXXXX02 Dec 4, 2024, 7:41:30 PM GMT+05:30"
₹100.00,KUMBHA MUTTAIAH BMMG,,Night,04/12/2024,December,2024,7:33 pm,Debit,"Paid ₹100.00 to KUMBHA MUTTAIAH BMMG using Bank Account XXXXXX7517 Dec 4, 2024, 7:33:50 PM GMT+05:30"
"₹23,000.00",,Ledger,Evening,03/12/2024,December,2024,5:45 pm,Debit,"Sent ₹23,000.00 using Bank Account XXXXXX7517 Dec 3, 2024, 5:45:13 PM GMT+05:30"
₹30.00,Mr  ASHOK KUMAR  PER,Smoke,Evening,03/12/2024,December,2024,5:03 pm,CC,"Paid ₹30.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Dec 3, 2024, 5:03:56 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Evening,02/12/2024,December,2024,6:22 pm,CC,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Dec 2, 2024, 6:22:57 PM GMT+05:30"
₹180.00,,Received,Morning,02/12/2024,December,2024,11:43 am,,"Received ₹180.00 Dec 2, 2024, 11:43:37 AM GMT+05:30"
₹73.00,SABAVATH  SREENU,,Morning,02/12/2024,December,2024,10:41 am,CC,"Paid ₹73.00 to SABAVATH  SREENU using Bank Account 652868XXXXXXXX02 Dec 2, 2024, 10:41:00 AM GMT+05:30"
₹292.00,Swiggy,Food,Morning,01/12/2024,December,2024,11:56 am,CC,"Paid ₹292.00 to Swiggy using Bank Account 652868XXXXXXXX02 Dec 1, 2024, 11:56:41 AM GMT+05:30"
₹100.00,RATHOD BHASKAR NAIK,,Night,30/11/2024,November,2024,8:50 pm,CC,"Paid ₹100.00 to RATHOD BHASKAR NAIK using Bank Account 652868XXXXXXXX02 Nov 30, 2024, 8:50:41 PM GMT+05:30"
₹20.00,,Received,Night,30/11/2024,November,2024,8:33 pm,,"Received ₹20.00 Nov 30, 2024, 8:33:23 PM GMT+05:30"
₹272.00,,Received,Night,30/11/2024,November,2024,8:09 pm,,"Received ₹272.00 Nov 30, 2024, 8:09:21 PM GMT+05:30"
₹162.50,,Received,Night,30/11/2024,November,2024,8:04 pm,,"Received ₹162.50 Nov 30, 2024, 8:04:28 PM GMT+05:30"
₹128.00,,Received,Night,30/11/2024,November,2024,8:04 pm,,"Received ₹128.00 Nov 30, 2024, 8:04:15 PM GMT+05:30"
₹770.00,The Rameshwaram Cafe,Food,Night,30/11/2024,November,2024,8:02 pm,Debit,"Paid ₹770.00 to The Rameshwaram Cafe using Bank Account XXXXXX7517 Nov 30, 2024, 8:02:56 PM GMT+05:30"
₹94.00,,,Night,30/11/2024,November,2024,7:56 pm,Debit,"Paid ₹94.00 using Bank Account XXXXXX7517 Nov 30, 2024, 7:56:11 PM GMT+05:30"
"₹1,198.10",HENNES N MAURITZ,,Evening,30/11/2024,November,2024,6:28 pm,Debit,"Paid ₹1198.10 to HENNES N MAURITZ using Bank Account XXXXXX7517 Nov 30, 2024, 6:28:19 PM GMT+05:30"
"₹1,369.00",myntracom,Shopping,Evening,30/11/2024,November,2024,6:00 pm,Debit,"Paid ₹1369.00 to myntracom using Bank Account XXXXXX7517 Nov 30, 2024, 6:00:47 PM GMT+05:30"
₹953.39,AJIO,Shopping,Evening,30/11/2024,November,2024,5:43 pm,Debit,"Paid ₹953.39 to AJIO using Bank Account XXXXXX7517 Nov 30, 2024, 5:43:38 PM GMT+05:30"
₹65.00,Ratnadeep Supermarket RD 51,Grocery,Afternoon,30/11/2024,November,2024,3:53 pm,CC,"Paid ₹65.00 to Ratnadeep Supermarket RD 51 using Bank Account 652868XXXXXXXX02 Nov 30, 2024, 3:53:44 PM GMT+05:30"
₹58.00,,,Afternoon,30/11/2024,November,2024,2:29 pm,Debit,"Paid ₹58.00 using Bank Account XXXXXX7517 Nov 30, 2024, 2:29:59 PM GMT+05:30"
₹402.00,Swiggy,Food,Afternoon,30/11/2024,November,2024,2:03 pm,CC,"Paid ₹402.00 to Swiggy using Bank Account 652868XXXXXXXX02 Nov 30, 2024, 2:03:57 PM GMT+05:30"
₹506.00,,,Night,30/11/2024,November,2024,12:17 am,Debit,"Sent ₹506.00 using Bank Account XXXXXX7517 Nov 30, 2024, 12:17:47 AM GMT+05:30"
₹40.00,,,Night,29/11/2024,November,2024,11:01 pm,Debit,"Sent ₹40.00 using Bank Account XXXXXX7517 Nov 29, 2024, 11:01:58 PM GMT+05:30"
₹40.00,FRESH N QUALITY,Food,Night,29/11/2024,November,2024,11:01 pm,Debit,"Paid ₹40.00 to FRESH N QUALITY using Bank Account XXXXXX7517 Nov 29, 2024, 11:01:31 PM GMT+05:30"
₹40.00,,Received,Night,29/11/2024,November,2024,11:01 pm,,"Received ₹40.00 Nov 29, 2024, 11:01:30 PM GMT+05:30"
₹40.00,FRESH N QUALITY,Food,Night,29/11/2024,November,2024,11:01 pm,CC,"Paid ₹40.00 to FRESH N QUALITY using Bank Account 652868XXXXXXXX02 Nov 29, 2024, 11:01:16 PM GMT+05:30"
"₹1,582.00",Meal mama,Food,Night,29/11/2024,November,2024,10:06 pm,Debit,"Paid ₹1582.00 to Meal mama using Bank Account XXXXXX7517 Nov 29, 2024, 10:06:14 PM GMT+05:30"
₹65.00,,,Night,29/11/2024,November,2024,8:29 pm,Debit,"Sent ₹65.00 using Bank Account XXXXXX7517 Nov 29, 2024, 8:29:49 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Evening,29/11/2024,November,2024,5:53 pm,CC,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Nov 29, 2024, 5:53:13 PM GMT+05:30"
"₹23,000.00",,Received,Afternoon,29/11/2024,November,2024,2:45 pm,,"Received ₹23,000.00 Nov 29, 2024, 2:45:04 PM GMT+05:30"
₹82.00,Mr Katravath Anil Naik,,Morning,29/11/2024,November,2024,10:39 am,CC,"Paid ₹82.00 to Mr Katravath Anil Naik using Bank Account 652868XXXXXXXX02 Nov 29, 2024, 10:39:30 AM GMT+05:30"
"₹11,000.00",,Received,Morning,29/11/2024,November,2024,10:28 am,,"Received ₹11,000.00 Nov 29, 2024, 10:28:15 AM GMT+05:30"
₹30.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,28/11/2024,November,2024,1:52 pm,CC,"Paid ₹30.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Nov 28, 2024, 1:52:37 PM GMT+05:30"
₹114.00,AMGOTH GANESH,,Morning,28/11/2024,November,2024,10:08 am,Debit,"Paid ₹114.00 to AMGOTH GANESH using Bank Account XXXXXX7517 Nov 28, 2024, 10:08:17 AM GMT+05:30"
₹500.00,,,Night,28/11/2024,November,2024,12:54 am,Debit,"Paid ₹500.00 using Bank Account XXXXXX7517 Nov 28, 2024, 12:54:09 AM GMT+05:30"
₹79.00,,,Night,27/11/2024,November,2024,10:09 pm,Debit,"Paid ₹79.00 using Bank Account XXXXXX7517 Nov 27, 2024, 10:09:05 PM GMT+05:30"
₹59.00,Spotify India,Subscriptions,Night,26/11/2024,November,2024,11:24 pm,Debit,"Paid ₹59.00 to Spotify India using Bank Account XXXXXX7517 Nov 26, 2024, 11:24:13 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,26/11/2024,November,2024,1:57 pm,CC,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Nov 26, 2024, 1:57:40 PM GMT+05:30"
₹285.00,Swiggy,Food,Evening,24/11/2024,November,2024,6:18 pm,CC,"Paid ₹285.00 to Swiggy using Bank Account 652868XXXXXXXX02 Nov 24, 2024, 6:18:37 PM GMT+05:30"
₹540.00,UBER INDIA SYSTEMS PRIVATE LIMITED,Commute,Night,23/11/2024,November,2024,11:58 pm,CC,"Paid ₹540.00 to UBER INDIA SYSTEMS PRIVATE LIMITED using Bank Account 652868XXXXXXXX02 Nov 23, 2024, 11:58:24 PM GMT+05:30"
₹340.00,,,Night,23/11/2024,November,2024,7:33 pm,Debit,"Sent ₹340.00 using Bank Account XXXXXX7517 Nov 23, 2024, 7:33:43 PM GMT+05:30"
₹148.00,ALIMPASHA KALIM SHAIKH,,Evening,23/11/2024,November,2024,5:33 pm,CC,"Paid ₹148.00 to ALIMPASHA KALIM SHAIKH using Bank Account 652868XXXXXXXX02 Nov 23, 2024, 5:33:25 PM GMT+05:30"
₹130.00,DEVARAPU VARA PRASAD,,Afternoon,23/11/2024,November,2024,1:16 pm,Debit,"Paid ₹130.00 to DEVARAPU VARA PRASAD using Bank Account XXXXXX7517 Nov 23, 2024, 1:16:57 PM GMT+05:30"
₹120.00,,,Afternoon,23/11/2024,November,2024,12:41 pm,Debit,"Paid ₹120.00 using Bank Account XXXXXX7517 Nov 23, 2024, 12:41:46 PM GMT+05:30"
₹97.00,,,Morning,23/11/2024,November,2024,10:38 am,Debit,"Paid ₹97.00 using Bank Account XXXXXX7517 Nov 23, 2024, 10:38:09 AM GMT+05:30"
₹50.00,,Received,Evening,22/11/2024,November,2024,6:16 pm,,"Received ₹50.00 Nov 22, 2024, 6:16:09 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Evening,22/11/2024,November,2024,6:16 pm,CC,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Nov 22, 2024, 6:16:06 PM GMT+05:30"
₹30.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,22/11/2024,November,2024,1:52 pm,Debit,"Paid ₹30.00 to Mr  ASHOK KUMAR  PER using Bank Account XXXXXX7517 Nov 22, 2024, 1:52:51 PM GMT+05:30"
"₹2,099.00",,,Night,21/11/2024,November,2024,10:40 pm,Debit,"Sent ₹2099.00 using Bank Account XXXXXX7517 Nov 21, 2024, 10:40:14 PM GMT+05:30"
₹264.00,Swiggy,Food,Night,21/11/2024,November,2024,7:04 pm,CC,"Paid ₹264.00 to Swiggy using Bank Account 652868XXXXXXXX02 Nov 21, 2024, 7:04:33 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,21/11/2024,November,2024,1:18 pm,Debit,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account XXXXXX7517 Nov 21, 2024, 1:18:08 PM GMT+05:30"
₹124.00,,,Morning,21/11/2024,November,2024,10:19 am,Debit,"Paid ₹124.00 using Bank Account XXXXXX7517 Nov 21, 2024, 10:19:31 AM GMT+05:30"
₹30.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,20/11/2024,November,2024,2:04 pm,CC,"Paid ₹30.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Nov 20, 2024, 2:04:30 PM GMT+05:30"
₹71.00,TS06UC7410,,Night,19/11/2024,November,2024,9:22 pm,Debit,"Paid ₹71.00 to TS06UC7410 using Bank Account XXXXXX7517 Nov 19, 2024, 9:22:44 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,19/11/2024,November,2024,1:22 pm,Debit,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account XXXXXX7517 Nov 19, 2024, 1:22:32 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,18/11/2024,November,2024,1:41 pm,Debit,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account XXXXXX7517 Nov 18, 2024, 1:41:45 PM GMT+05:30"
₹681.97,GEDDIT CONVENIENCE PRIVATE LIMITED,,Night,17/11/2024,November,2024,8:34 pm,CC,"Paid ₹681.97 to GEDDIT CONVENIENCE PRIVATE LIMITED using Bank Account 652868XXXXXXXX02 Nov 17, 2024, 8:34:52 PM GMT+05:30"
₹168.00,Swiggy,Food,Night,16/11/2024,November,2024,8:06 pm,CC,"Paid ₹168.00 to Swiggy using Bank Account 652868XXXXXXXX02 Nov 16, 2024, 8:06:22 PM GMT+05:30"
₹101.00,,,Afternoon,16/11/2024,November,2024,3:20 pm,Debit,"Paid ₹101.00 using Bank Account XXXXXX7517 Nov 16, 2024, 3:20:36 PM GMT+05:30"
₹60.00,,Received,Afternoon,16/11/2024,November,2024,3:18 pm,,"Received ₹60.00 Nov 16, 2024, 3:18:58 PM GMT+05:30"
₹175.00,Swiggy,Food,Afternoon,16/11/2024,November,2024,12:25 pm,CC,"Paid ₹175.00 to Swiggy using Bank Account 652868XXXXXXXX02 Nov 16, 2024, 12:25:02 PM GMT+05:30"
₹268.00,Swiggy,Food,Afternoon,16/11/2024,November,2024,12:00 pm,CC,"Paid ₹268.00 to Swiggy using Bank Account 652868XXXXXXXX02 Nov 16, 2024, 12:00:18 PM GMT+05:30"
₹80.00,Mudavath Ganesh,,Morning,16/11/2024,November,2024,11:46 am,CC,"Paid ₹80.00 to Mudavath Ganesh using Bank Account 652868XXXXXXXX02 Nov 16, 2024, 11:46:32 AM GMT+05:30"
₹565.00,,,Night,15/11/2024,November,2024,10:06 pm,Debit,"Paid ₹565.00 using Bank Account XXXXXX7517 Nov 15, 2024, 10:06:17 PM GMT+05:30"
"₹1,208.00",KATHA,Food,Night,15/11/2024,November,2024,7:19 pm,CC,"Paid ₹1208.00 to KATHA using Bank Account 652868XXXXXXXX02 Nov 15, 2024, 7:19:20 PM GMT+05:30"
₹378.00,K Raghavendra Swamy,,Evening,15/11/2024,November,2024,6:00 pm,CC,"Paid ₹378.00 to K Raghavendra Swamy using Bank Account 652868XXXXXXXX02 Nov 15, 2024, 6:00:49 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Morning,14/11/2024,November,2024,10:53 am,Debit,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account XXXXXX7517 Nov 14, 2024, 10:53:28 AM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,13/11/2024,November,2024,2:13 pm,Debit,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account XXXXXX7517 Nov 13, 2024, 2:13:37 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Night,12/11/2024,November,2024,7:50 pm,Debit,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account XXXXXX7517 Nov 12, 2024, 7:50:03 PM GMT+05:30"
₹285.00,Amazon Pay Groceries,Grocery,Morning,12/11/2024,November,2024,11:29 am,Debit,"Paid ₹285.00 to Amazon Pay Groceries using Bank Account XXXXXX7517 Nov 12, 2024, 11:29:41 AM GMT+05:30"
₹285.00,,Received,Morning,12/11/2024,November,2024,11:28 am,,"Received ₹285.00 Nov 12, 2024, 11:28:49 AM GMT+05:30"
₹285.00,Amazon Pay Groceries,Grocery,Night,11/11/2024,November,2024,11:36 pm,CC,"Paid ₹285.00 to Amazon Pay Groceries using Bank Account 652868XXXXXXXX02 Nov 11, 2024, 11:36:53 PM GMT+05:30"
₹191.00,Swiggy,Food,Night,11/11/2024,November,2024,9:04 pm,CC,"Paid ₹191.00 to Swiggy using Bank Account 652868XXXXXXXX02 Nov 11, 2024, 9:04:28 PM GMT+05:30"
₹15.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,11/11/2024,November,2024,1:52 pm,Debit,"Paid ₹15.00 to Mr  ASHOK KUMAR  PER using Bank Account XXXXXX7517 Nov 11, 2024, 1:52:20 PM GMT+05:30"
₹187.00,Southern Power Distribution Company of Telangana,Bills,Night,10/11/2024,November,2024,11:50 pm,Debit,"Paid ₹187.00 to Southern Power Distribution Company of Telangana using Bank Account XXXXXX7517 Nov 10, 2024, 11:50:14 PM GMT+05:30"
₹264.00,Swiggy,Food,Afternoon,10/11/2024,November,2024,1:08 pm,CC,"Paid ₹264.00 to Swiggy using Bank Account 652868XXXXXXXX02 Nov 10, 2024, 1:08:31 PM GMT+05:30"
₹794.70,ZEPTO,Grocery,Afternoon,09/11/2024,November,2024,12:52 pm,CC,"Paid ₹794.70 to ZEPTO using Bank Account 652868XXXXXXXX02 Nov 9, 2024, 12:52:46 PM GMT+05:30"
₹29.00,Zepto,Grocery,Afternoon,09/11/2024,November,2024,12:18 pm,Debit,"Paid ₹29.00 to Zepto using Bank Account XXXXXX7517 Nov 9, 2024, 12:18:49 PM GMT+05:30"
"₹3,599.00",Jio Prepaid Recharges,Bills,Morning,09/11/2024,November,2024,10:58 am,CC,"Paid ₹3599.00 to Jio Prepaid Recharges using Bank Account 652868XXXXXXXX02 Nov 9, 2024, 10:58:01 AM GMT+05:30"
"₹3,599.00",Jio Prepaid Recharges,Bills,Morning,09/11/2024,November,2024,10:35 am,CC,"Paid ₹3599.00 to Jio Prepaid Recharges using Bank Account 652868XXXXXXXX02 Nov 9, 2024, 10:35:27 AM GMT+05:30"
₹181.00,Swiggy,Food,Night,08/11/2024,November,2024,10:19 pm,CC,"Paid ₹181.00 to Swiggy using Bank Account 652868XXXXXXXX02 Nov 8, 2024, 10:19:37 PM GMT+05:30"
₹181.00,,,Night,08/11/2024,November,2024,10:19 pm,,"Paid ₹181.00 to Bundl Technologies pvt Ltd Nov 8, 2024, 10:19:03 PM GMT+05:30"
₹30.00,Mr  ASHOK KUMAR  PER,Smoke,Afternoon,07/11/2024,November,2024,2:03 pm,CC,"Paid ₹30.00 to Mr  ASHOK KUMAR  PER using Bank Account 652868XXXXXXXX02 Nov 7, 2024, 2:03:24 PM GMT+05:30"
₹380.00,,,Night,06/11/2024,November,2024,8:40 pm,Debit,"Sent ₹380.00 using Bank Account XXXXXX7517 Nov 6, 2024, 8:40:08 PM GMT+05:30"
₹145.00,,,Night,06/11/2024,November,2024,7:01 pm,Debit,"Sent ₹145.00 using Bank Account XXXXXX7517 Nov 6, 2024, 7:01:13 PM GMT+05:30"
"₹5,000.00",,Received,Evening,06/11/2024,November,2024,6:34 pm,,"Received ₹5000.00 Nov 6, 2024, 6:34:24 PM GMT+05:30"
"₹11,799.00",,,Evening,06/11/2024,November,2024,6:15 pm,Debit,"Sent ₹11,799.00 using Bank Account XXXXXX7517 Nov 6, 2024, 6:15:45 PM GMT+05:30"
₹100.00,,,Afternoon,06/11/2024,November,2024,1:21 pm,Debit,"Sent ₹100.00 using Bank Account XXXXXX7517 Nov 6, 2024, 1:21:46 PM GMT+05:30"
"₹1,000.00",,,Morning,05/11/2024,November,2024,11:56 am,Debit,"Sent ₹1000.00 using Bank Account XXXXXX7517 Nov 5, 2024, 11:56:39 AM GMT+05:30"
₹469.06,TATA 1MG HEALTHCARE SOLUTIONS PRIVATE LIMITED,Pharmacy,Night,03/11/2024,November,2024,10:20 pm,Debit,"Paid ₹469.06 to TATA 1MG HEALTHCARE SOLUTIONS PRIVATE LIMITED using Bank Account XXXXXX7517 Nov 3, 2024, 10:20:46 PM GMT+05:30"
₹799.00,Amazon India,,Evening,30/10/2024,October,2024,6:37 pm,Debit,"Paid ₹799.00 to Amazon India using Bank Account XXXXXX7517 Oct 30, 2024, 6:37:59 PM GMT+05:30"
"₹37,100.00",,,Night,29/10/2024,October,2024,8:48 pm,Debit,"Sent ₹37,100.00 using Bank Account XXXXXX7517 Oct 29, 2024, 8:48:57 PM GMT+05:30"
"₹37,100.00",,Received,Evening,29/10/2024,October,2024,4:49 pm,,"Received ₹37,100.00 Oct 29, 2024, 4:49:44 PM GMT+05:30"
